t, x, dx, ddx, dddx, ddddx, y, dy, ddy, dddy, ddddy, z, dz, ddz, dddz, ddddz, psi, dpsi, ddpsi, dddpsi, ddddpsi
9.550123, 74.378616, 10.701791, -1.686168, -0.689635, 0.194382, 37.189308, 5.350895, -0.843084, -0.344818, 0.097191, 7.437860, 1.070179, -0.168617, -0.068964, 0.019438, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.560123, 74.485558, 10.684891, -1.693055, -0.687687, 0.195330, 37.242779, 5.342445, -0.846527, -0.343844, 0.097665, 7.448554, 1.068489, -0.169305, -0.068769, 0.019533, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.570124, 74.592308, 10.667926, -1.699921, -0.685729, 0.196278, 37.296154, 5.333963, -0.849961, -0.342864, 0.098139, 7.459230, 1.066793, -0.169992, -0.068573, 0.019628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.580124, 74.698929, 10.650891, -1.706769, -0.683761, 0.197227, 37.349464, 5.325446, -0.853384, -0.341881, 0.098613, 7.469892, 1.065089, -0.170677, -0.068376, 0.019723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.590124, 74.805359, 10.633792, -1.713596, -0.681784, 0.198175, 37.402679, 5.316896, -0.856798, -0.340892, 0.099087, 7.480533, 1.063379, -0.171360, -0.068178, 0.019817, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.600124, 74.911583, 10.616624, -1.720404, -0.679798, 0.199123, 37.455791, 5.308312, -0.860202, -0.339899, 0.099561, 7.491158, 1.061662, -0.172041, -0.067980, 0.019912, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.610125, 75.017670, 10.599385, -1.727194, -0.677802, 0.200071, 37.508835, 5.299693, -0.863597, -0.338901, 0.100036, 7.501767, 1.059938, -0.172719, -0.067780, 0.020007, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.620125, 75.123589, 10.582077, -1.733962, -0.675796, 0.201019, 37.561794, 5.291039, -0.866981, -0.337898, 0.100510, 7.512358, 1.058207, -0.173396, -0.067580, 0.020102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.630125, 75.229324, 10.564704, -1.740710, -0.673781, 0.201967, 37.614662, 5.282352, -0.870355, -0.336890, 0.100984, 7.522932, 1.056470, -0.174071, -0.067378, 0.020197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.640125, 75.334892, 10.547263, -1.747437, -0.671757, 0.202916, 37.667446, 5.273632, -0.873719, -0.335878, 0.101458, 7.533487, 1.054726, -0.174744, -0.067176, 0.020292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.650126, 75.440277, 10.529754, -1.754145, -0.669723, 0.203864, 37.720139, 5.264877, -0.877072, -0.334861, 0.101932, 7.544027, 1.052975, -0.175414, -0.066972, 0.020386, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.660126, 75.545479, 10.512173, -1.760832, -0.667679, 0.204812, 37.772739, 5.256086, -0.880416, -0.333840, 0.102406, 7.554548, 1.051218, -0.176083, -0.066768, 0.020481, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.670126, 75.650520, 10.494533, -1.767498, -0.665626, 0.205760, 37.825260, 5.247266, -0.883749, -0.332813, 0.102880, 7.565051, 1.049453, -0.176750, -0.066563, 0.020576, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.680126, 75.755386, 10.476830, -1.774144, -0.663564, 0.206708, 37.877693, 5.238415, -0.887072, -0.331782, 0.103354, 7.575537, 1.047683, -0.177414, -0.066356, 0.020671, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.690126, 75.860054, 10.459051, -1.780770, -0.661492, 0.207656, 37.930027, 5.229526, -0.890385, -0.330746, 0.103828, 7.586006, 1.045905, -0.178077, -0.066149, 0.020766, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.700127, 75.964569, 10.441211, -1.787376, -0.659411, 0.208605, 37.982285, 5.220605, -0.893688, -0.329705, 0.104302, 7.596457, 1.044121, -0.178737, -0.065941, 0.020860, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.710127, 76.068878, 10.423305, -1.793960, -0.657320, 0.209553, 38.034439, 5.211652, -0.896980, -0.328660, 0.104776, 7.606888, 1.042330, -0.179396, -0.065732, 0.020955, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.720127, 76.173027, 10.405329, -1.800521, -0.655219, 0.210501, 38.086514, 5.202664, -0.900261, -0.327610, 0.105250, 7.617302, 1.040534, -0.180052, -0.065522, 0.021050, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.730127, 76.277008, 10.387291, -1.807064, -0.653110, 0.211449, 38.138504, 5.193645, -0.903532, -0.326555, 0.105725, 7.627700, 1.038729, -0.180706, -0.065311, 0.021145, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.740128, 76.380791, 10.369188, -1.813584, -0.650990, 0.212397, 38.190395, 5.184594, -0.906792, -0.325495, 0.106199, 7.638078, 1.036919, -0.181358, -0.065099, 0.021240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.750128, 76.484398, 10.351018, -1.820083, -0.648862, 0.213345, 38.242199, 5.175509, -0.910041, -0.324431, 0.106673, 7.648438, 1.035102, -0.182008, -0.064886, 0.021335, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.760128, 76.587830, 10.332787, -1.826561, -0.646724, 0.214294, 38.293915, 5.166393, -0.913281, -0.323362, 0.107147, 7.658780, 1.033279, -0.182656, -0.064672, 0.021429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.770128, 76.691048, 10.314488, -1.833018, -0.644576, 0.215242, 38.345524, 5.157244, -0.916509, -0.322288, 0.107621, 7.669104, 1.031449, -0.183302, -0.064458, 0.021524, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.780128, 76.794121, 10.296124, -1.839453, -0.642419, 0.216190, 38.397060, 5.148062, -0.919726, -0.321209, 0.108095, 7.679410, 1.029612, -0.183945, -0.064242, 0.021619, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.790129, 76.896973, 10.277700, -1.845867, -0.640252, 0.217138, 38.448486, 5.138850, -0.922934, -0.320126, 0.108569, 7.689696, 1.027770, -0.184587, -0.064025, 0.021714, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.800129, 76.999680, 10.259212, -1.852259, -0.638076, 0.218086, 38.499840, 5.129606, -0.926130, -0.319038, 0.109043, 7.699966, 1.025921, -0.185226, -0.063808, 0.021809, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.810129, 77.102158, 10.240654, -1.858629, -0.635890, 0.219034, 38.551079, 5.120327, -0.929314, -0.317945, 0.109517, 7.710215, 1.024065, -0.185863, -0.063589, 0.021903, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.820129, 77.204483, 10.222034, -1.864976, -0.633695, 0.219983, 38.602242, 5.111017, -0.932488, -0.316848, 0.109991, 7.720448, 1.022203, -0.186498, -0.063370, 0.021998, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.830130, 77.306610, 10.203354, -1.871303, -0.631490, 0.220931, 38.653305, 5.101677, -0.935651, -0.315745, 0.110465, 7.730659, 1.020335, -0.187130, -0.063149, 0.022093, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.840130, 77.408546, 10.184608, -1.877607, -0.629276, 0.221879, 38.704273, 5.092304, -0.938803, -0.314638, 0.110939, 7.740855, 1.018460, -0.187761, -0.062928, 0.022188, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.850130, 77.510315, 10.165798, -1.883888, -0.627053, 0.222827, 38.755157, 5.082899, -0.941944, -0.313526, 0.111414, 7.751030, 1.016580, -0.188389, -0.062705, 0.022283, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.860130, 77.611885, 10.146930, -1.890147, -0.624820, 0.223775, 38.805943, 5.073465, -0.945073, -0.312410, 0.111888, 7.761187, 1.014693, -0.189015, -0.062482, 0.022378, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9.870131, 77.713249, 10.127997, -1.896384, -0.622577, 0.224723, 38.856625, 5.063999, -0.948192, -0.311289, 0.112362, 7.771325, 1.012800, -0.189638, -0.062258, 0.022472, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
